player,turn,p1_draws,p2_draws,hand,stop_prob,draw_prob,visits,forced
1,4,2,2,3-5-7-8,0.00039416633819471815,0.9996058336618053,2537,
1,4,2,2,3-5-7-9,0.0032934131736526945,0.9967065868263473,1670,
1,4,2,2,3-5-8-10,0.0,1.0,1645,DRAW
1,4,2,2,3-5-8-8,0.0022123893805309734,0.9977876106194691,904,
1,4,2,2,3-5-8-9,0.0008807985907222549,0.9991192014092778,1703,
1,4,2,2,3-5-9-10,0.0,1.0,1652,DRAW
1,4,2,2,3-5-9-9,0.0,1.0,562,DRAW
1,4,2,2,3-6-10-10,0.0,1.0,1315,DRAW
1,4,2,2,3-6-6-10,0.0025466893039049238,0.9974533106960951,589,
1,4,2,2,3-6-6-6,0.04207934437876804,0.957920655621232,201,
1,4,2,2,3-6-6-7,0.023884858394453534,0.9761151416055464,1196,
1,4,2,2,3-6-6-8,0.02364972834771494,0.9763502716522852,894,
1,4,2,2,3-6-6-9,0.026840490797546013,0.973159509202454,652,
1,4,2,2,3-6-7-10,0.0,1.0,1570,DRAW
1,4,2,2,3-6-7-7,0.0008051529790660225,0.999194847020934,1242,
1,4,2,2,3-6-7-8,0.0003943217665615142,0.9996056782334385,2536,
1,4,2,2,3-6-7-9,0.001189767995240928,0.998810232004759,1681,
1,4,2,2,3-6-8-10,0.0,1.0,1603,DRAW
1,4,2,2,3-6-8-8,0.0011876484560570072,0.998812351543943,842,
1,4,2,2,3-6-8-9,0.0,1.0,1735,DRAW
1,4,2,2,3-6-9-10,0.0,1.0,1644,DRAW
1,4,2,2,3-6-9-9,0.0,1.0,574,DRAW
1,4,2,2,3-7-10-10,0.0,1.0,1350,DRAW
1,4,2,2,3-7-7-10,0.0,1.0,606,DRAW
1,4,2,2,3-7-7-7,0.18781299319777003,0.81218700680223,185,
1,4,2,2,3-7-7-8,0.006291473299496592,0.9937085267005034,952,
1,4,2,2,3-7-7-9,0.0,1.0,633,DRAW
1,4,2,2,3-7-8-10,0.0,1.0,1578,DRAW
1,4,2,2,3-7-8-8,0.0,1.0,843,DRAW
1,4,2,2,3-7-8-9,0.0,1.0,1665,DRAW
1,4,2,2,3-7-9-10,0.0,1.0,1540,DRAW
1,4,2,2,3-7-9-9,0.0,1.0,571,DRAW
1,4,2,2,3-8-10-10,0.0,1.0,1304,DRAW
1,4,2,2,3-8-8-10,0.0,1.0,616,DRAW
1,4,2,2,3-8-8-8,0.0,1.0,150,DRAW
1,4,2,2,3-8-8-9,0.0,1.0,599,DRAW
1,4,2,2,3-8-9-10,0.0,1.0,1641,DRAW
1,4,2,2,3-8-9-9,0.0,1.0,583,DRAW
1,4,2,2,3-9-10-10,0.0,1.0,1361,DRAW
1,4,2,2,3-9-9-10,0.0,1.0,576,DRAW
1,4,2,2,3-9-9-9,0.0,1.0,95,DRAW
1,4,2,2,4-10-10-10,0.0,1.0,761,DRAW
1,4,2,2,4-4-10-10,0.0,1.0,501,DRAW
1,4,2,2,4-4-4-10,0.16138864260960606,0.8386113573903939,105,
1,4,2,2,4-4-4-4,0.3539598484381726,0.6460401515618274,20,
1,4,2,2,4-4-4-5,0.9878433940875729,0.012156605912427081,256,
1,4,2,2,4-4-4-6,0.9953051643192489,0.004694835680751174,213,
1,4,2,2,4-4-4-7,0.4500073926606847,0.5499926073393154,160,
1,4,2,2,4-4-4-8,0.573313815110565,0.4266861848894349,140,
1,4,2,2,4-4-4-9,0.12268069689065575,0.8773193031093441,97,
1,4,2,2,4-4-5-10,0.013223140495867765,0.9867768595041322,605,
1,4,2,2,4-4-5-5,0.55254727049737,0.44745272950263015,577,
1,4,2,2,4-4-5-6,0.9604228037186746,0.03957719628132546,1337,
1,4,2,2,4-4-5-7,0.4577228197166605,0.5422771802833395,1107,
1,4,2,2,4-4-5-8,0.0005181347150259067,0.9994818652849741,965,
1,4,2,2,4-4-5-9,0.0008460236886632825,0.9991539763113367,591,
1,4,2,2,4-4-6-10,0.0007692307692307692,0.9992307692307693,650,
1,4,2,2,4-4-6-6,0.4671380691126386,0.5328619308873613,482,
1,4,2,2,4-4-6-7,0.015431196532288999,0.984568803467711,1130,
1,4,2,2,4-4-6-8,0.007428491156717416,0.9925715088432825,843,
1,4,2,2,4-4-6-9,0.014978366495907162,0.9850216335040929,614,
1,4,2,2,4-4-7-10,0.003246753246753247,0.9967532467532467,616,
1,4,2,2,4-4-7-7,0.0025,0.9975,400,
1,4,2,2,4-4-7-8,0.023629431398119464,0.9763705686018805,911,
1,4,2,2,4-4-7-9,0.00873015873015873,0.9912698412698413,630,
1,4,2,2,4-4-8-10,0.0,1.0,586,DRAW
1,4,2,2,4-4-8-8,0.0014925373134328358,0.9985074626865672,335,
1,4,2,2,4-4-8-9,0.0008130081300813008,0.9991869918699187,615,
1,4,2,2,4-4-9-10,0.0,1.0,656,DRAW
1,4,2,2,4-4-9-9,0.0,1.0,225,DRAW
1,4,2,2,4-5-10-10,0.0,1.0,1337,DRAW
1,4,2,2,4-5-5-10,0.017783433701652127,0.9822165662983477,597,
1,4,2,2,4-5-5-5,0.705697432286805,0.29430256771319496,233,
1,4,2,2,4-5-5-6,0.7688649378857313,0.2311350621142686,1283,
1,4,2,2,4-5-5-7,0.04252537618540011,0.9574746238145999,1045,
1,4,2,2,4-5-5-8,0.005780346820809248,0.9942196531791907,865,
1,4,2,2,4-5-5-9,0.0075071419340510875,0.9924928580659489,648,
1,4,2,2,4-5-6-10,0.0003154574132492114,0.9996845425867508,1585,
1,4,2,2,4-5-6-6,0.8200090290095032,0.1799909709904968,1339,
1,4,2,2,4-5-6-7,0.03009578764152262,0.9699042123584773,2971,
1,4,2,2,4-5-6-8,0.0035274244833068363,0.9964725755166932,2516,
1,4,2,2,4-5-6-9,0.0006002400960384153,0.9993997599039616,1666,
1,4,2,2,4-5-7-10,0.0,1.0,1651,DRAW
1,4,2,2,4-5-7-7,0.13161663926039863,0.8683833607396013,1157,
1,4,2,2,4-5-7-8,0.00019992003198720512,0.9998000799680128,2501,
1,4,2,2,4-5-7-9,0.00228978978978979,0.9977102102102102,1665,
1,4,2,2,4-5-8-10,0.0,1.0,1687,DRAW
1,4,2,2,4-5-8-8,0.0016987542468856172,0.9983012457531144,883,
1,4,2,2,4-5-8-9,0.0,1.0,1717,DRAW
1,4,2,2,4-5-9-10,0.0,1.0,1610,DRAW
1,4,2,2,4-5-9-9,0.0,1.0,586,DRAW
1,4,2,2,4-6-10-10,0.0,1.0,1452,DRAW
1,4,2,2,4-6-6-10,0.0,1.0,592,DRAW
1,4,2,2,4-6-6-6,0.0136986301369863,0.9863013698630136,219,
1,4,2,2,4-6-6-7,0.00037965072133637056,0.9996203492786636,1317,
1,4,2,2,4-6-6-8,0.0037837837837837837,0.9962162162162163,925,
1,4,2,2,4-6-6-9,0.01968965394170335,0.9803103460582966,615,
1,4,2,2,4-6-7-10,0.0,1.0,1651,DRAW
1,4,2,2,4-6-7-7,0.005453752181500873,0.9945462478184991,1146,
1,4,2,2,4-6-7-8,0.001388888888888889,0.9986111111111111,2520,
1,4,2,2,4-6-7-9,0.0,1.0,1642,DRAW
1,4,2,2,4-6-8-10,0.0,1.0,1571,DRAW
1,4,2,2,4-6-8-8,0.0,1.0,820,DRAW
1,4,2,2,4-6-8-9,0.0,1.0,1661,DRAW
1,4,2,2,4-6-9-10,0.0,1.0,1587,DRAW
1,4,2,2,4-6-9-9,0.0,1.0,556,DRAW
1,4,2,2,4-7-10-10,0.0,1.0,1275,DRAW
1,4,2,2,4-7-7-10,0.0,1.0,647,DRAW
1,4,2,2,4-7-7-7,0.07976138209350364,0.9202386179064964,207,
1,4,2,2,4-7-7-8,0.0,1.0,931,DRAW
1,4,2,2,4-7-7-9,0.0,1.0,561,DRAW
1,4,2,2,4-7-8-10,0.0,1.0,1675,DRAW
1,4,2,2,4-7-8-8,0.0,1.0,877,DRAW
1,4,2,2,4-7-8-9,0.0,1.0,1674,DRAW
1,4,2,2,4-7-9-10,0.0,1.0,1601,DRAW
1,4,2,2,4-7-9-9,0.0,1.0,574,DRAW
1,4,2,2,4-8-10-10,0.0,1.0,1287,DRAW
1,4,2,2,4-8-8-10,0.0,1.0,580,DRAW
1,4,2,2,4-8-8-8,0.0,1.0,149,DRAW
1,4,2,2,4-8-8-9,0.0,1.0,624,DRAW
1,4,2,2,4-8-9-10,0.0,1.0,1624,DRAW
1,4,2,2,4-8-9-9,0.0,1.0,535,DRAW
1,4,2,2,4-9-10-10,0.0,1.0,1286,DRAW
1,4,2,2,4-9-9-10,0.0,1.0,659,DRAW
1,4,2,2,4-9-9-9,0.0,1.0,78,DRAW
1,4,2,2,5-10-10-10,0.0,1.0,797,DRAW
1,4,2,2,5-5-10-10,0.0,1.0,474,DRAW
1,4,2,2,5-5-5-10,0.16516272556860584,0.8348372744313941,105,
1,4,2,2,5-5-5-5,0.3,0.7,10,
1,4,2,2,5-5-5-6,0.6686750672478108,0.3313249327521892,225,
1,4,2,2,5-5-5-7,0.19419616706566137,0.8058038329343385,216,
1,4,2,2,5-5-5-8,0.032122182740269935,0.9678778172597301,159,
1,4,2,2,5-5-5-9,0.06111111111111111,0.9388888888888889,90,
1,4,2,2,5-5-6-10,0.0,1.0,622,DRAW
1,4,2,2,5-5-6-6,0.18843221140765906,0.8115677885923409,497,
1,4,2,2,5-5-6-7,0.00306044376434583,0.9969395562356542,1307,
1,4,2,2,5-5-6-8,0.002171552660152009,0.997828447339848,921,
1,4,2,2,5-5-6-9,0.0016722408026755853,0.9983277591973244,598,
1,4,2,2,5-5-7-10,0.0,1.0,592,DRAW
1,4,2,2,5-5-7-7,0.006772009029345372,0.9932279909706546,443,
1,4,2,2,5-5-7-8,0.008445945945945946,0.9915540540540541,888,
1,4,2,2,5-5-7-9,0.0,1.0,582,DRAW
1,4,2,2,5-5-8-10,0.0,1.0,599,DRAW
1,4,2,2,5-5-8-8,0.0,1.0,353,DRAW
1,4,2,2,5-5-8-9,0.0,1.0,636,DRAW
1,4,2,2,5-5-9-10,0.0,1.0,614,DRAW
1,4,2,2,5-5-9-9,0.0,1.0,220,DRAW
1,4,2,2,5-6-10-10,0.0,1.0,1303,DRAW
1,4,2,2,5-6-6-10,0.0,1.0,607,DRAW
1,4,2,2,5-6-6-6,0.9579924249054016,0.04200757509459843,223,
1,4,2,2,5-6-6-7,0.003189792663476874,0.9968102073365231,1254,
1,4,2,2,5-6-6-8,0.009110396570203644,0.9908896034297964,933,
1,4,2,2,5-6-6-9,0.0,1.0,637,DRAW
1,4,2,2,5-6-7-10,0.0,1.0,1584,DRAW
1,4,2,2,5-6-7-7,0.00398406374501992,0.9960159362549801,1255,
1,4,2,2,5-6-7-8,0.0,1.0,2581,DRAW
1,4,2,2,5-6-7-9,0.0,1.0,1637,DRAW
1,4,2,2,5-6-8-10,0.0,1.0,1617,DRAW
1,4,2,2,5-6-8-8,0.0,1.0,803,DRAW
1,4,2,2,5-6-8-9,0.0,1.0,1730,DRAW
1,4,2,2,5-6-9-10,0.0,1.0,1682,DRAW
1,4,2,2,5-6-9-9,0.0,1.0,594,DRAW
1,4,2,2,5-7-10-10,0.0,1.0,1337,DRAW
1,4,2,2,5-7-7-10,0.0,1.0,597,DRAW
1,4,2,2,5-7-7-7,0.0,1.0,201,DRAW
1,4,2,2,5-7-7-8,0.0,1.0,954,DRAW
1,4,2,2,5-7-7-9,0.0,1.0,579,DRAW
1,4,2,2,5-7-8-10,0.0,1.0,1582,DRAW
1,4,2,2,5-7-8-8,0.0,1.0,884,DRAW
1,4,2,2,5-7-8-9,0.0,1.0,1660,DRAW
1,4,2,2,5-7-9-10,0.0,1.0,1589,DRAW
1,4,2,2,5-7-9-9,0.0,1.0,561,DRAW
1,4,2,2,5-8-10-10,0.0,1.0,1328,DRAW
1,4,2,2,5-8-8-10,0.0,1.0,605,DRAW
1,4,2,2,5-8-8-8,0.0,1.0,124,DRAW
1,4,2,2,5-8-8-9,0.0,1.0,568,DRAW
1,4,2,2,5-8-9-10,0.0,1.0,1574,DRAW
1,4,2,2,5-8-9-9,0.0,1.0,542,DRAW
1,4,2,2,5-9-10-10,0.0,1.0,1345,DRAW
1,4,2,2,5-9-9-10,0.0,1.0,587,DRAW
1,4,2,2,5-9-9-9,0.0,1.0,110,DRAW
1,4,2,2,6-10-10-10,0.0,1.0,802,DRAW
1,4,2,2,6-6-10-10,0.0,1.0,524,DRAW
1,4,2,2,6-6-6-10,0.0,1.0,102,DRAW
1,4,2,2,6-6-6-6,0.47422126745435017,0.5257787325456499,14,
1,4,2,2,6-6-6-7,0.004878048780487805,0.9951219512195122,205,
1,4,2,2,6-6-6-8,0.0,1.0,172,DRAW
1,4,2,2,6-6-6-9,0.0,1.0,112,DRAW
1,4,2,2,6-6-7-10,0.0,1.0,614,DRAW
1,4,2,2,6-6-7-7,0.0,1.0,473,DRAW
1,4,2,2,6-6-7-8,0.0,1.0,931,DRAW
1,4,2,2,6-6-7-9,0.0,1.0,567,DRAW
1,4,2,2,6-6-8-10,0.0,1.0,608,DRAW
1,4,2,2,6-6-8-8,0.0,1.0,306,DRAW
1,4,2,2,6-6-8-9,0.0,1.0,652,DRAW
1,4,2,2,6-6-9-10,0.0,1.0,588,DRAW
1,4,2,2,6-6-9-9,0.0,1.0,195,DRAW
1,4,2,2,6-7-10-10,0.0,1.0,1303,DRAW
1,4,2,2,6-7-7-10,0.0,1.0,604,DRAW
1,4,2,2,6-7-7-7,0.0,1.0,185,DRAW
1,4,2,2,6-7-7-8,0.0,1.0,973,DRAW
1,4,2,2,6-7-7-9,0.0,1.0,639,DRAW
1,4,2,2,6-7-8-10,0.0,1.0,1618,DRAW
1,4,2,2,6-7-8-8,0.0,1.0,883,DRAW
1,4,2,2,6-7-8-9,0.0,1.0,1726,DRAW
1,4,2,2,6-7-9-10,0.0,1.0,1546,DRAW
1,4,2,2,6-7-9-9,0.0,1.0,538,DRAW
1,4,2,2,6-8-10-10,0.0,1.0,1329,DRAW
1,4,2,2,6-8-8-10,0.0,1.0,595,DRAW
1,4,2,2,6-8-8-8,0.0,1.0,129,DRAW
1,4,2,2,6-8-8-9,0.0,1.0,592,DRAW
1,4,2,2,6-8-9-10,0.0,1.0,1575,DRAW
1,4,2,2,6-8-9-9,0.0,1.0,532,DRAW
1,4,2,2,6-9-10-10,0.0,1.0,1270,DRAW
1,4,2,2,6-9-9-10,0.0,1.0,579,DRAW
1,4,2,2,6-9-9-9,0.0,1.0,102,DRAW
1,4,2,2,7-10-10-10,0.0,1.0,748,DRAW
1,4,2,2,7-7-10-10,0.0,1.0,508,DRAW
1,4,2,2,7-7-7-10,0.0,1.0,93,DRAW
1,4,2,2,7-7-7-7,0.0,1.0,15,DRAW
1,4,2,2,7-7-7-8,0.0,1.0,144,DRAW
1,4,2,2,7-7-7-9,0.0,1.0,91,DRAW
1,4,2,2,7-7-8-10,0.0,1.0,581,DRAW
1,4,2,2,7-7-8-8,0.0,1.0,337,DRAW
1,4,2,2,7-7-8-9,0.0,1.0,587,DRAW
1,4,2,2,7-7-9-10,0.0,1.0,572,DRAW
1,4,2,2,7-7-9-9,0.0,1.0,205,DRAW
1,4,2,2,7-8-10-10,0.0,1.0,1273,DRAW
1,4,2,2,7-8-8-10,0.0,1.0,620,DRAW
1,4,2,2,7-8-8-8,0.0,1.0,155,DRAW
1,4,2,2,7-8-8-9,0.0,1.0,650,DRAW
1,4,2,2,7-8-9-10,0.0,1.0,1614,DRAW
1,4,2,2,7-8-9-9,0.0,1.0,530,DRAW
1,4,2,2,7-9-10-10,0.0,1.0,1301,DRAW
1,4,2,2,7-9-9-10,0.0,1.0,594,DRAW
1,4,2,2,7-9-9-9,0.0,1.0,91,DRAW
1,4,2,2,8-10-10-10,0.0,1.0,737,DRAW
1,4,2,2,8-8-10-10,0.0,1.0,481,DRAW
1,4,2,2,8-8-8-10,0.0,1.0,101,DRAW
1,4,2,2,8-8-8-8,0.0,1.0,8,DRAW
1,4,2,2,8-8-8-9,0.0,1.0,96,DRAW
1,4,2,2,8-8-9-10,0.0,1.0,617,DRAW
1,4,2,2,8-8-9-9,0.0,1.0,191,DRAW
1,4,2,2,8-9-10-10,0.0,1.0,1318,DRAW
1,4,2,2,8-9-9-10,0.0,1.0,613,DRAW
1,4,2,2,8-9-9-9,0.0,1.0,94,DRAW
1,4,2,2,9-10-10-10,0.0,1.0,747,DRAW
1,4,2,2,9-9-10-10,0.0,1.0,482,DRAW
1,4,2,2,9-9-9-10,0.0,1.0,85,DRAW
1,4,2,2,9-9-9-9,0.0,1.0,7,DRAW
1,6,3,3,1-1-1-1,1.0,0.0,26,STOP
1,6,3,3,1-1-1-10,0.010869565217391304,0.9891304347826086,46,
1,6,3,3,1-1-1-2,1.0,0.0,543,STOP
1,6,3,3,1-1-1-3,1.0,0.0,449,STOP
1,6,3,3,1-1-1-4,0.36380597014925375,0.6361940298507462,536,
1,6,3,3,1-1-1-5,0.8677685950413223,0.1322314049586777,363,
1,6,3,3,1-1-1-6,0.8421926910299004,0.15780730897009967,301,
1,6,3,3,1-1-1-7,0.2674075586235342,0.7325924413764658,251,
1,6,3,3,1-1-1-8,0.19932432432432431,0.8006756756756757,148,
1,6,3,3,1-1-1-9,0.18115942028985507,0.8188405797101449,69,
1,6,3,3,1-1-10-10,0.005747126436781609,0.9942528735632183,174,
1,6,3,3,1-1-2-10,0.007194244604316547,0.9928057553956835,278,
1,6,3,3,1-1-2-2,0.5,0.5,2021,
1,6,3,3,1-1-2-3,0.9145253769377787,0.08547462306222128,4709,
1,6,3,3,1-1-2-4,0.7389251763646323,0.26107482363536777,3309,
1,6,3,3,1-1-2-5,0.8942795373547169,0.10572046264528313,2314,
1,6,3,3,1-1-2-6,0.020972765229597207,0.9790272347704029,2029,
1,6,3,3,1-1-2-7,0.07683853990019557,0.9231614600998044,1536,
1,6,3,3,1-1-2-8,0.02622870116617399,0.973771298833826,923,
1,6,3,3,1-1-2-9,0.028236310737899086,0.971763689262101,472,
1,6,3,3,1-1-3-10,0.04794520547945205,0.952054794520548,292,
1,6,3,3,1-1-3-3,0.46024452220122836,0.5397554777987715,1443,
1,6,3,3,1-1-3-4,0.9152297278713645,0.0847702721286355,3299,
1,6,3,3,1-1-3-5,0.9838762901965663,0.01612370980343368,2528,
1,6,3,3,1-1-3-6,0.34351754779214394,0.6564824522078561,1758,
1,6,3,3,1-1-3-7,0.0018867924528301887,0.9981132075471698,1325,
1,6,3,3,1-1-3-8,0.015489138179224477,0.9845108618207756,906,
1,6,3,3,1-1-3-9,0.052222222222222225,0.9477777777777778,450,
1,6,3,3,1-1-4-10,0.01444043321299639,0.9855595667870036,277,
1,6,3,3,1-1-4-4,0.9710749340158958,0.028925065984104076,1140,
1,6,3,3,1-1-4-5,0.37155602806365323,0.6284439719363468,2284,
1,6,3,3,1-1-4-6,0.007933076104310804,0.9920669238956892,1879,
1,6,3,3,1-1-4-7,0.0025,0.9975,1400,
1,6,3,3,1-1-4-8,0.10657675788901906,0.8934232421109809,886,
1,6,3,3,1-1-4-9,0.0010638297872340426,0.9989361702127659,470,
1,6,3,3,1-1-5-10,0.06009361869342872,0.9399063813065713,259,
1,6,3,3,1-1-5-5,0.8646195316763456,0.1353804683236544,855,
1,6,3,3,1-1-5-6,0.04503777372942075,0.9549622262705793,2103,
1,6,3,3,1-1-5-7,0.016327707449349402,0.9836722925506506,1483,
1,6,3,3,1-1-5-8,0.020556227327690448,0.9794437726723095,827,
1,6,3,3,1-1-5-9,0.0030864197530864196,0.9969135802469136,486,
1,6,3,3,1-1-6-10,0.008680555555555556,0.9913194444444444,288,
1,6,3,3,1-1-6-6,0.012,0.988,750,
1,6,3,3,1-1-6-7,0.000967741935483871,0.9990322580645161,1550,
1,6,3,3,1-1-6-8,0.0005382131324004305,0.9994617868675996,929,
1,6,3,3,1-1-6-9,0.03846477889542167,0.9615352211045783,473,
1,6,3,3,1-1-7-10,0.0016778523489932886,0.9983221476510067,298,
1,6,3,3,1-1-7-7,0.007531967069539324,0.9924680329304607,519,
1,6,3,3,1-1-7-8,0.0011273957158962795,0.9988726042841037,887,
1,6,3,3,1-1-7-9,0.014412416851441241,0.9855875831485588,451,
1,6,3,3,1-1-8-10,0.0016722408026755853,0.9983277591973244,299,
1,6,3,3,1-1-8-8,0.0033003300330033004,0.9966996699669967,303,
1,6,3,3,1-1-8-9,0.009122287968441814,0.9908777120315582,507,
1,6,3,3,1-1-9-10,0.0036101083032490976,0.9963898916967509,277,
1,6,3,3,1-1-9-9,0.023622047244094488,0.9763779527559056,127,
1,6,3,3,1-10-10-10,0.0,1.0,208,DRAW
1,6,3,3,1-2-10-10,0.0010615711252653928,0.9989384288747346,471,
1,6,3,3,1-2-2-10,0.01048951048951049,0.9895104895104895,286,
1,6,3,3,1-2-2-2,0.19925742574257427,0.8007425742574258,808,
1,6,3,3,1-2-2-3,0.27521222956251656,0.7247877704374833,4163,
1,6,3,3,1-2-2-4,0.3834534102911455,0.6165465897088546,3122,
1,6,3,3,1-2-2-5,0.9153863044243,0.08461369557570005,2328,
1,6,3,3,1-2-2-6,0.23875507574188837,0.7612449242581116,1773,
1,6,3,3,1-2-2-7,0.028335045181952793,0.9716649548180472,1279,
1,6,3,3,1-2-2-8,0.0012033694344163659,0.9987966305655837,831,
1,6,3,3,1-2-2-9,0.010764294454641526,0.9892357055453586,461,
1,6,3,3,1-2-3-10,0.0031486146095717885,0.9968513853904282,794,
1,6,3,3,1-2-3-3,0.9695539433622141,0.03044605663778584,3785,
1,6,3,3,1-2-3-4,0.9952302697234957,0.0047697302765043175,8095,
1,6,3,3,1-2-3-5,0.8904551525012754,0.10954484749872472,6295,
1,6,3,3,1-2-3-6,0.0009305788200260562,0.999069421179974,5373,
1,6,3,3,1-2-3-7,0.0025712875968280403,0.997428712403172,4024,
1,6,3,3,1-2-3-8,0.004419191919191919,0.9955808080808081,2376,
1,6,3,3,1-2-3-9,0.0007651109410864575,0.9992348890589136,1307,
1,6,3,3,1-2-4-10,0.00697084917617237,0.9930291508238276,789,
1,6,3,3,1-2-4-4,0.9379635075799951,0.06203649242000485,2902,
1,6,3,3,1-2-4-5,0.8871561100014419,0.11284388999855804,6215,
1,6,3,3,1-2-4-6,0.24380190355200104,0.7561980964479988,4665,
1,6,3,3,1-2-4-7,0.001492252984505969,0.998507747015494,3937,
1,6,3,3,1-2-4-8,0.009921928163938037,0.9900780718360619,2424,
1,6,3,3,1-2-4-9,0.0007880220646178094,0.9992119779353822,1269,
1,6,3,3,1-2-5-10,0.0026595744680851063,0.9973404255319149,752,
1,6,3,3,1-2-5-5,0.9816256234795473,0.018374376520452762,2318,
1,6,3,3,1-2-5-6,0.00010555203715431708,0.9998944479628457,4737,
1,6,3,3,1-2-5-7,0.016663271564004205,0.9833367284359958,3967,
1,6,3,3,1-2-5-8,0.006734006734006734,0.9932659932659933,2376,
1,6,3,3,1-2-5-9,0.0003728560775540641,0.9996271439224459,1341,
1,6,3,3,1-2-6-10,0.0027816411682892906,0.9972183588317107,719,
1,6,3,3,1-2-6-6,0.011128364389233954,0.9888716356107661,1932,
1,6,3,3,1-2-6-7,0.001539408866995074,0.9984605911330049,4060,
1,6,3,3,1-2-6-8,0.002369406360511197,0.9976305936394889,2453,
1,6,3,3,1-2-6-9,0.009935117599351177,0.9900648824006488,1233,
1,6,3,3,1-2-7-10,0.0012970168612191958,0.9987029831387808,771,
1,6,3,3,1-2-7-7,0.00831633390233694,0.991683666097663,1277,
1,6,3,3,1-2-7-8,0.0004203446826397646,0.9995796553173603,2379,
1,6,3,3,1-2-7-9,0.0008257638315441783,0.9991742361684558,1211,
1,6,3,3,1-2-8-10,0.0040595399188092015,0.9959404600811907,739,
1,6,3,3,1-2-8-8,0.009131610560800628,0.9908683894391994,755,
1,6,3,3,1-2-8-9,0.0007987220447284345,0.9992012779552716,1252,
1,6,3,3,1-2-9-10,0.002652519893899204,0.9973474801061007,754,
1,6,3,3,1-2-9-9,0.005235602094240838,0.9947643979057592,382,
1,6,3,3,1-3-10-10,0.010775862068965518,0.9892241379310345,464,
1,6,3,3,1-3-3-10,0.011705685618729096,0.9882943143812709,299,
1,6,3,3,1-3-3-3,0.9955277280858676,0.004472271914132379,559,
1,6,3,3,1-3-3-4,0.9991699867197875,0.0008300132802124834,3012,
1,6,3,3,1-3-3-5,0.9473422950000874,0.05265770499991258,2212,
1,6,3,3,1-3-3-6,0.0017380168313208928,0.9982619831686791,1822,
1,6,3,3,1-3-3-7,0.1953976894951885,0.8046023105048116,1321,
1,6,3,3,1-3-3-8,0.01781149267117489,0.982188507328825,905,
1,6,3,3,1-3-3-9,0.016592920353982302,0.9834070796460177,452,
1,6,3,3,1-3-4-10,0.008849557522123894,0.9911504424778761,791,
1,6,3,3,1-3-4-4,0.9849965706447188,0.015003429355281208,2916,
1,6,3,3,1-3-4-5,0.9946208820077413,0.005379117992258682,6219,
1,6,3,3,1-3-4-6,0.960867903906952,0.039132096093048,4729,
1,6,3,3,1-3-4-7,0.0005121638924455825,0.9994878361075544,3905,
1,6,3,3,1-3-4-8,0.0008410428931875525,0.9991589571068125,2378,
1,6,3,3,1-3-4-9,0.013287444007875224,0.9867125559921248,1303,
1,6,3,3,1-3-5-10,0.0033112582781456954,0.9966887417218543,755,
1,6,3,3,1-3-5-5,0.9432704098324485,0.056729590167551414,2175,
1,6,3,3,1-3-5-6,0.09013426643156047,0.9098657335684396,4755,
1,6,3,3,1-3-5-7,0.001346153846153846,0.9986538461538461,3900,
1,6,3,3,1-3-5-8,0.017404354821650588,0.9825956451783494,2300,
1,6,3,3,1-3-5-9,0.006021945164628907,0.993978054835371,1213,
1,6,3,3,1-3-6-10,0.003213367609254499,0.9967866323907455,778,
1,6,3,3,1-3-6-6,0.0008143322475570033,0.999185667752443,1842,
1,6,3,3,1-3-6-7,0.0001372872048325096,0.9998627127951675,3642,
1,6,3,3,1-3-6-8,0.001274426508071368,0.9987255734919286,2354,
1,6,3,3,1-3-6-9,0.007053291536050157,0.9929467084639498,1276,
1,6,3,3,1-3-7-10,0.000663129973474801,0.9993368700265252,754,
1,6,3,3,1-3-7-7,0.0011094674556213018,0.9988905325443787,1352,
1,6,3,3,1-3-7-8,0.00020903010033444816,0.9997909698996655,2392,
1,6,3,3,1-3-7-9,0.0004233700254022015,0.9995766299745978,1181,
1,6,3,3,1-3-8-10,0.0020134228187919465,0.9979865771812081,745,
1,6,3,3,1-3-8-8,0.0018867924528301887,0.9981132075471698,795,
1,6,3,3,1-3-8-9,0.0007680491551459293,0.999231950844854,1302,
1,6,3,3,1-3-9-10,0.0034106412005457027,0.9965893587994543,733,
1,6,3,3,1-3-9-9,0.013262599469496022,0.986737400530504,377,
1,6,3,3,1-4-10-10,0.0072992700729927005,0.9927007299270073,411,
1,6,3,3,1-4-4-10,0.007462686567164179,0.9925373134328358,268,
1,6,3,3,1-4-4-4,0.9217219161169697,0.07827808388303027,428,
1,6,3,3,1-4-4-5,0.968847979955323,0.03115202004467702,2154,
1,6,3,3,1-4-4-6,0.40866544971221963,0.5913345502877804,1675,
1,6,3,3,1-4-4-7,0.04654723243445742,0.9534527675655426,1255,
1,6,3,3,1-4-4-8,0.0018587360594795538,0.9981412639405205,807,
1,6,3,3,1-4-4-9,0.01059322033898305,0.989406779661017,472,
1,6,3,3,1-4-5-10,0.0033921302578018998,0.9966078697421981,737,
1,6,3,3,1-4-5-5,0.9550327305948209,0.04496726940517914,2141,
1,6,3,3,1-4-5-6,0.03364487946665986,0.9663551205333403,4679,
1,6,3,3,1-4-5-7,0.004256895897254341,0.9957431041027456,3688,
1,6,3,3,1-4-5-8,0.008535515054355892,0.9914644849456441,2374,
1,6,3,3,1-4-5-9,0.006604251012145749,0.9933957489878542,1235,
