player,turn,p1_draws,p2_draws,hand,stop_prob,draw_prob,visits
1,8,4,4,1-2-2-8,0.0007727975270479134,0.999227202472952,647
1,8,4,4,1-2-2-9,0.03608247422680412,0.9639175257731959,97
1,8,4,4,1-2-3-10,0.16666666666666666,0.8333333333333334,3
1,8,4,4,1-2-3-3,0.9982121363860341,0.0017878636139658742,24308
1,8,4,4,1-2-3-4,0.9875791655983196,0.012420834401680392,33416
1,8,4,4,1-2-3-5,0.0031649819978416885,0.9968350180021582,23984
1,8,4,4,1-2-3-6,7.898270278808941e-05,0.999921017297212,12661
1,8,4,4,1-2-3-7,0.0001040582726326743,0.9998959417273673,4805
1,8,4,4,1-2-3-8,0.001519756838905775,0.9984802431610942,1316
1,8,4,4,1-2-3-9,0.005747126436781609,0.9942528735632183,174
1,8,4,4,1-2-4-10,0.14285714285714285,0.8571428571428571,7
1,8,4,4,1-2-4-4,0.9299818349174408,0.0700181650825592,15374
1,8,4,4,1-2-4-5,0.0005913893707617095,0.9994086106292382,25364
1,8,4,4,1-2-4-6,0.00011750881316098707,0.999882491186839,12765
1,8,4,4,1-2-4-7,0.00010611205432937182,0.9998938879456706,4712
1,8,4,4,1-2-4-8,0.0019825535289452814,0.9980174464710547,1261
1,8,4,4,1-2-4-9,0.005714285714285714,0.9942857142857143,175
1,8,4,4,1-2-5-10,0.08333333333333333,0.9166666666666666,6
1,8,4,4,1-2-5-5,4.274234911950761e-05,0.9999572576508805,11698
1,8,4,4,1-2-5-6,3.9610235284797595e-05,0.9999603897647152,12623
1,8,4,4,1-2-5-7,0.00021128248468201986,0.999788717515318,4733
1,8,4,4,1-2-5-8,0.001954652071931196,0.9980453479280688,1279
1,8,4,4,1-2-5-9,0.02669902912621359,0.9733009708737864,206
1,8,4,4,1-2-6-10,0.4444444444444444,0.5555555555555556,9
1,8,4,4,1-2-6-6,0.002669876092828024,0.9973301239071719,5499
1,8,4,4,1-2-6-7,0.0006261740763932373,0.9993738259236068,4791
1,8,4,4,1-2-6-8,0.006488240064882401,0.9935117599351176,1233
1,8,4,4,1-2-6-9,0.01694915254237288,0.9830508474576272,177
1,8,4,4,1-2-7-10,0.25,0.75,4
1,8,4,4,1-2-7-7,0.0007861635220125787,0.9992138364779874,1908
1,8,4,4,1-2-7-8,0.0052922590837282775,0.9947077409162717,1266
1,8,4,4,1-2-7-9,0.0051813471502590676,0.9948186528497409,193
1,8,4,4,1-2-8-10,0.25,0.75,4
1,8,4,4,1-2-8-8,0.0010395010395010396,0.998960498960499,481
1,8,4,4,1-2-8-9,0.009852216748768473,0.9901477832512315,203
1,8,4,4,1-2-9-10,0.5,0.5,3
1,8,4,4,1-2-9-9,0.03773584905660377,0.9622641509433962,53
1,8,4,4,1-3-3-3,0.9928001582533049,0.007199841746695095,7619
1,8,4,4,1-3-3-4,0.9953834371506144,0.004616562849385627,16687
1,8,4,4,1-3-3-5,0.0013071509915409103,0.9986928490084591,11813
1,8,4,4,1-3-3-6,0.004253260724657249,0.9957467392753426,6178
1,8,4,4,1-3-3-7,0.002317741255794353,0.9976822587442057,2373
1,8,4,4,1-3-3-8,0.0015552099533437014,0.9984447900466563,643
1,8,4,4,1-3-3-9,0.03888888888888889,0.9611111111111111,90
1,8,4,4,1-3-4-10,0.5,0.5,10
1,8,4,4,1-3-4-4,0.9736820124574557,0.026317987542544323,15100
1,8,4,4,1-3-4-5,0.0005086065596494933,0.9994913934403505,23430
1,8,4,4,1-3-4-6,3.933291378225299e-05,0.9999606670862178,12712
1,8,4,4,1-3-4-7,0.00020712510356255177,0.9997928748964374,4828
1,8,4,4,1-3-4-8,0.00039032006245121,0.9996096799375488,1281
1,8,4,4,1-3-4-9,0.009708737864077669,0.9902912621359223,206
1,8,4,4,1-3-5-10,0.08333333333333333,0.9166666666666666,6
1,8,4,4,1-3-5-5,0.011219915779412488,0.9887800842205875,11473
1,8,4,4,1-3-5-6,0.0002743806835998746,0.9997256193164001,12756
1,8,4,4,1-3-5-7,0.0003198976327575176,0.9996801023672425,4689
1,8,4,4,1-3-5-8,0.0007604562737642585,0.9992395437262357,1315
1,8,4,4,1-3-5-9,0.0024630541871921183,0.9975369458128078,203
1,8,4,4,1-3-6-10,0.0625,0.9375,8
1,8,4,4,1-3-6-6,0.0010712372790573112,0.9989287627209427,5601
1,8,4,4,1-3-6-7,0.0006338474540460595,0.999366152545954,4733
1,8,4,4,1-3-6-8,0.017133487538440625,0.9828665124615594,1262
1,8,4,4,1-3-6-9,0.011235955056179775,0.9887640449438202,178
1,8,4,4,1-3-7-10,0.5,0.5,3
1,8,4,4,1-3-7-7,0.0007696254489481786,0.9992303745510518,1949
1,8,4,4,1-3-7-8,0.000397456279809221,0.9996025437201908,1258
1,8,4,4,1-3-7-9,0.016203703703703703,0.9837962962962963,216
1,8,4,4,1-3-8-10,0.4166666666666667,0.5833333333333334,12
1,8,4,4,1-3-8-8,0.007633587786259542,0.9923664122137404,524
1,8,4,4,1-3-8-9,0.0049261083743842365,0.9950738916256158,203
1,8,4,4,1-3-9-10,0.25,0.75,4
1,8,4,4,1-3-9-9,0.05,0.95,60
1,8,4,4,1-4-10-10,0.5,0.5,1
1,8,4,4,1-4-4-10,0.5,0.5,3
1,8,4,4,1-4-4-4,0.6506563116584794,0.34934368834152074,4817
1,8,4,4,1-4-4-5,4.460701222232135e-05,0.9999553929877777,11209
1,8,4,4,1-4-4-6,0.00048622366288492705,0.999513776337115,6170
1,8,4,4,1-4-4-7,0.0014868309260832626,0.9985131690739167,2354
1,8,4,4,1-4-4-8,0.0023923444976076554,0.9976076555023924,627
1,8,4,4,1-4-4-9,0.0297029702970297,0.9702970297029703,101
1,8,4,4,1-4-5-10,0.5,0.5,3
1,8,4,4,1-4-5-5,0.0005716071166005,0.9994283928833996,11335
1,8,4,4,1-4-5-6,0.0008822828074079963,0.999117717192592,12581
1,8,4,4,1-4-5-7,0.0006403415154749199,0.9993596584845251,4685
1,8,4,4,1-4-5-8,0.002899751449875725,0.9971002485501242,1207
1,8,4,4,1-4-5-9,0.020642201834862386,0.9793577981651376,218
1,8,4,4,1-4-6-10,0.2,0.8,5
1,8,4,4,1-4-6-6,0.00017908309455587392,0.9998209169054442,5584
1,8,4,4,1-4-6-7,0.0002143163309044149,0.9997856836690956,4666
1,8,4,4,1-4-6-8,0.0003885003885003885,0.9996114996114996,1287
1,8,4,4,1-4-6-9,0.019138755980861243,0.9808612440191388,209
1,8,4,4,1-4-7-10,0.5,0.5,4
1,8,4,4,1-4-7-7,0.000762582613116421,0.9992374173868835,1967
1,8,4,4,1-4-7-8,0.0012048192771084338,0.9987951807228915,1245
1,8,4,4,1-4-7-9,0.0028735632183908046,0.9971264367816092,174
1,8,4,4,1-4-8-10,0.5,0.5,5
1,8,4,4,1-4-8-8,0.009861932938856016,0.9901380670611439,507
1,8,4,4,1-4-8-9,0.022727272727272728,0.9772727272727273,198
1,8,4,4,1-4-9-10,0.125,0.875,4
1,8,4,4,1-4-9-9,0.025423728813559324,0.9745762711864406,59
1,8,4,4,1-5-10-10,0.5,0.5,1
1,8,4,4,1-5-5-10,0.5,0.5,3
1,8,4,4,1-5-5-5,0.0037385283910612256,0.9962614716089389,3584
1,8,4,4,1-5-5-6,0.0010992462311557789,0.9989007537688442,6368
1,8,4,4,1-5-5-7,0.0006366723259762309,0.9993633276740238,2356
1,8,4,4,1-5-5-8,0.002304147465437788,0.9976958525345622,651
1,8,4,4,1-5-5-9,0.024509803921568627,0.9754901960784313,102
1,8,4,4,1-5-6-10,0.5625,0.4375,8
1,8,4,4,1-5-6-6,9.377344336084021e-05,0.9999062265566392,5332
1,8,4,4,1-5-6-7,0.00020703933747412008,0.9997929606625259,4830
1,8,4,4,1-5-6-8,0.0011609907120743034,0.9988390092879257,1292
1,8,4,4,1-5-6-9,0.005128205128205128,0.9948717948717949,195
1,8,4,4,1-5-7-10,0.5,0.5,8
1,8,4,4,1-5-7-7,0.0007716049382716049,0.9992283950617284,1944
1,8,4,4,1-5-7-8,0.0011961722488038277,0.9988038277511961,1254
1,8,4,4,1-5-7-9,0.0024509803921568627,0.9975490196078431,204
1,8,4,4,1-5-8-10,0.25,0.75,4
1,8,4,4,1-5-8-8,0.0031847133757961785,0.9968152866242038,471
1,8,4,4,1-5-8-9,0.013227513227513227,0.9867724867724867,189
1,8,4,4,1-5-9-10,0.5,0.5,5
1,8,4,4,1-5-9-9,0.18478260869565216,0.8152173913043478,46
1,8,4,4,1-6-6-10,0.5,0.5,5
1,8,4,4,1-6-6-6,0.0030248033877797943,0.9969751966122202,1653
1,8,4,4,1-6-6-7,0.002517834662190516,0.9974821653378095,2383
1,8,4,4,1-6-6-8,0.003918495297805642,0.9960815047021944,638
1,8,4,4,1-6-6-9,0.014285714285714285,0.9857142857142858,105
1,8,4,4,1-6-7-10,0.045454545454545456,0.9545454545454546,11
1,8,4,4,1-6-7-7,0.0022099447513812156,0.9977900552486187,1810
1,8,4,4,1-6-7-8,0.0015313935681470138,0.998468606431853,1306
1,8,4,4,1-6-7-9,0.025252525252525252,0.9747474747474747,198
1,8,4,4,1-6-8-10,0.4375,0.5625,8
1,8,4,4,1-6-8-8,0.010893246187363835,0.9891067538126361,459
1,8,4,4,1-6-8-9,0.022167487684729065,0.9778325123152709,203
1,8,4,4,1-6-9-10,0.5,0.5,6
1,8,4,4,1-6-9-9,0.020833333333333332,0.9791666666666666,48
1,8,4,4,1-7-7-10,0.5,0.5,4
1,8,4,4,1-7-7-7,0.0008517887563884157,0.9991482112436116,587
1,8,4,4,1-7-7-8,0.0008156606851549756,0.9991843393148451,613
1,8,4,4,1-7-7-9,0.011764705882352941,0.9882352941176471,85
1,8,4,4,1-7-8-10,0.5,0.5,5
1,8,4,4,1-7-8-8,0.0010438413361169101,0.9989561586638831,479
1,8,4,4,1-7-8-9,0.013736263736263736,0.9862637362637363,182
1,8,4,4,1-7-9-9,0.028846153846153848,0.9711538461538461,52
1,8,4,4,1-8-8-8,0.04710144927536232,0.9528985507246377,138
1,8,4,4,1-8-8-9,0.005376344086021506,0.9946236559139785,93
1,8,4,4,2-2-2-10,0.5,0.5,1
1,8,4,4,2-2-2-2,0.9949903038138332,0.005009696186166775,3094
1,8,4,4,2-2-2-3,0.9994241621559369,0.0005758378440631119,8683
1,8,4,4,2-2-2-4,0.9381443773187798,0.061855622681220336,5570
1,8,4,4,2-2-2-5,0.0009197516670498966,0.9990802483329501,4349
1,8,4,4,2-2-2-6,0.003784454857170449,0.9962155451428295,2112
1,8,4,4,2-2-2-7,0.0006361323155216285,0.9993638676844784,786
1,8,4,4,2-2-2-8,0.0136986301369863,0.9863013698630136,219
1,8,4,4,2-2-2-9,0.04054054054054054,0.9594594594594594,37
1,8,4,4,2-2-3-10,0.5,0.5,2
1,8,4,4,2-2-3-3,0.9911832788018936,0.0088167211981063,12074
1,8,4,4,2-2-3-4,0.9643287874164976,0.03567121258350242,16535
1,8,4,4,2-2-3-5,0.0034061727569591627,0.9965938272430408,11741
1,8,4,4,2-2-3-6,0.001614575027906235,0.9983854249720938,6271
1,8,4,4,2-2-3-7,0.0024113475177304972,0.9975886524822696,2350
1,8,4,4,2-2-3-8,0.027777777777777776,0.9722222222222222,666
1,8,4,4,2-2-3-9,0.005263157894736842,0.9947368421052631,95
1,8,4,4,2-2-4-10,0.5,0.5,2
1,8,4,4,2-2-4-4,0.9176554221104322,0.08234457788956785,7474
1,8,4,4,2-2-4-5,0.0006249860910662155,0.9993750139089338,11588
1,8,4,4,2-2-4-6,0.00015586034912718204,0.9998441396508728,6416
1,8,4,4,2-2-4-7,0.0020876826722338203,0.9979123173277662,2395
1,8,4,4,2-2-4-8,0.0014619883040935672,0.9985380116959064,684
1,8,4,4,2-2-4-9,0.010416666666666666,0.9895833333333334,96
1,8,4,4,2-2-5-10,0.3333333333333333,0.6666666666666666,3
1,8,4,4,2-2-5-5,0.002990743560399407,0.9970092564396005,5779
1,8,4,4,2-2-5-6,0.00046985121378230227,0.9995301487862177,6385
1,8,4,4,2-2-5-7,0.0004185851820845542,0.9995814148179154,2389
1,8,4,4,2-2-5-8,0.011208206686930091,0.9887917933130699,658
1,8,4,4,2-2-5-9,0.043689320388349516,0.9563106796116505,103
1,8,4,4,2-2-6-10,0.5,0.5,3
1,8,4,4,2-2-6-6,0.0007230657989877079,0.9992769342010123,2766
1,8,4,4,2-2-6-7,0.003281117696867062,0.996718882303133,2362
1,8,4,4,2-2-6-8,0.0030911901081916537,0.9969088098918083,647
1,8,4,4,2-2-6-9,0.022727272727272728,0.9772727272727273,110
1,8,4,4,2-2-7-10,0.5,0.5,2
1,8,4,4,2-2-7-7,0.0016059957173447537,0.9983940042826552,934
1,8,4,4,2-2-7-8,0.0040650406504065045,0.9959349593495935,615
1,8,4,4,2-2-7-9,0.0049504950495049506,0.995049504950495,101
1,8,4,4,2-2-8-10,0.5,0.5,2
1,8,4,4,2-2-8-8,0.015873015873015872,0.9841269841269841,252
1,8,4,4,2-2-8-9,0.017045454545454544,0.9829545454545454,88
1,8,4,4,2-2-9-10,0.1,0.9,5
1,8,4,4,2-2-9-9,0.037037037037037035,0.9629629629629629,27
1,8,4,4,2-3-3-10,0.5,0.5,4
1,8,4,4,2-3-3-3,0.992343172717239,0.007656827282761047,7695
1,8,4,4,2-3-3-4,0.9707148895795609,0.029285110420439017,16435
1,8,4,4,2-3-3-5,0.00021654395842355997,0.9997834560415765,11545
1,8,4,4,2-3-3-6,0.000563879490897374,0.9994361205091026,6207
1,8,4,4,2-3-3-7,0.0010195758564437193,0.9989804241435563,2452
1,8,4,4,2-3-3-8,0.0017123287671232876,0.9982876712328768,584
1,8,4,4,2-3-3-9,0.005154639175257732,0.9948453608247423,97
1,8,4,4,2-3-4-10,0.5,0.5,5
1,8,4,4,2-3-4-4,0.9304743606844719,0.06952563931552815,15132
1,8,4,4,2-3-4-5,0.00018899622007559848,0.9998110037799244,23810
1,8,4,4,2-3-4-6,0.0012207608096400726,0.9987792391903599,12697
1,8,4,4,2-3-4-7,0.00031519226728304265,0.999684807732717,4759
1,8,4,4,2-3-4-8,0.00989345509893455,0.9901065449010654,1314
1,8,4,4,2-3-4-9,0.012690355329949238,0.9873096446700508,197
1,8,4,4,2-3-5-10,0.4,0.6,5
1,8,4,4,2-3-5-5,0.0016469331434167186,0.9983530668565833,11233
1,8,4,4,2-3-5-6,0.0002765705254839984,0.999723429474516,12655
1,8,4,4,2-3-5-7,0.00020959966464053657,0.9997904003353595,4771
1,8,4,4,2-3-5-8,0.0019201228878648233,0.9980798771121352,1302
1,8,4,4,2-3-5-9,0.10752688172043011,0.8924731182795699,186
1,8,4,4,2-3-6-10,0.5,0.5,4
1,8,4,4,2-3-6-6,0.0014831294030404152,0.9985168705969596,5394
1,8,4,4,2-3-6-7,0.0022184660891612085,0.9977815339108388,4733
1,8,4,4,2-3-6-8,0.010301109350237718,0.9896988906497622,1262
1,8,4,4,2-3-6-9,0.0025252525252525255,0.9974747474747475,198
1,8,4,4,2-3-7-10,0.5,0.5,2
1,8,4,4,2-3-7-7,0.0007334963325183374,0.9992665036674817,2045
1,8,4,4,2-3-7-8,0.00040096230954290296,0.9995990376904571,1247
1,8,4,4,2-3-7-9,0.02631578947368421,0.9736842105263158,190
1,8,4,4,2-3-8-10,0.35714285714285715,0.6428571428571429,7
1,8,4,4,2-3-8-8,0.0010570824524312897,0.9989429175475687,473
1,8,4,4,2-3-8-9,0.004901960784313725,0.9950980392156863,204
1,8,4,4,2-3-9-10,0.125,0.875,4
1,8,4,4,2-3-9-9,0.030612244897959183,0.9693877551020408,49
1,8,4,4,2-4-10-10,0.5,0.5,3
1,8,4,4,2-4-4-10,0.5,0.5,2
1,8,4,4,2-4-4-4,0.8942054729074532,0.10579452709254689,4760
1,8,4,4,2-4-4-5,0.0015247830942358904,0.9984752169057641,11641
1,8,4,4,2-4-4-6,0.00023870146403564608,0.9997612985359644,6284
1,8,4,4,2-4-4-7,0.0004177109440267335,0.9995822890559732,2394
1,8,4,4,2-4-4-8,0.0064,0.9936,625
1,8,4,4,2-4-4-9,0.07476635514018691,0.9252336448598131,107
1,8,4,4,2-4-5-10,0.5,0.5,5
1,8,4,4,2-4-5-5,0.002686086347642951,0.997313913652357,11478
1,8,4,4,2-4-5-6,0.0013978679480098051,0.9986021320519902,12636
1,8,4,4,2-4-5-7,0.00020785699438786114,0.9997921430056121,4811
1,8,4,4,2-4-5-8,0.0038138825324180014,0.996186117467582,1311
1,8,4,4,2-4-5-9,0.007537688442211055,0.992462311557789,199
1,8,4,4,2-4-6-10,0.16666666666666666,0.8333333333333334,6
1,8,4,4,2-4-6-6,9.19793966151582e-05,0.9999080206033848,5436
1,8,4,4,2-4-6-7,0.0008361204013377926,0.9991638795986622,4784
1,8,4,4,2-4-6-8,0.0032076984763432237,0.9967923015236567,1247
1,8,4,4,2-4-6-9,0.005649717514124294,0.9943502824858758,177
1,8,4,4,2-4-7-10,0.16666666666666666,0.8333333333333334,3
1,8,4,4,2-4-7-7,0.0007481296758104738,0.9992518703241895,2005
1,8,4,4,2-4-7-8,0.0015503875968992248,0.9984496124031008,1290
1,8,4,4,2-4-7-9,0.022222222222222223,0.9777777777777777,180
1,8,4,4,2-4-8-10,0.5,0.5,8
1,8,4,4,2-4-8-8,0.0032119914346895075,0.9967880085653105,467
1,8,4,4,2-4-8-9,0.014534883720930232,0.9854651162790697,172
1,8,4,4,2-4-9-10,0.25,0.75,4
1,8,4,4,2-4-9-9,0.058823529411764705,0.9411764705882353,68
1,8,4,4,2-5-5-10,0.5,0.5,3
1,8,4,4,2-5-5-5,0.018933511070991105,0.9810664889290089,3513
1,8,4,4,2-5-5-6,0.002234198353966923,0.9977658016460331,6391
1,8,4,4,2-5-5-7,0.00041017227235438887,0.9995898277276456,2438
1,8,4,4,2-5-5-8,0.03035143769968051,0.9696485623003195,626
1,8,4,4,2-5-5-9,0.12272727272727273,0.8772727272727273,110
1,8,4,4,2-5-6-10,0.2222222222222222,0.7777777777777778,9
1,8,4,4,2-5-6-6,0.00018321729571271528,0.9998167827042873,5458
1,8,4,4,2-5-6-7,0.0004286326618088298,0.9995713673381912,4666
1,8,4,4,2-5-6-8,0.00040225261464199515,0.999597747385358,1243
1,8,4,4,2-5-6-9,0.005434782608695652,0.9945652173913043,184
1,8,4,4,2-5-7-10,0.5,0.5,5
1,8,4,4,2-5-7-7,0.0010548523206751054,0.9989451476793249,1896
1,8,4,4,2-5-7-8,0.0008084074373484236,0.9991915925626516,1237
1,8,4,4,2-5-7-9,0.0223463687150838,0.9776536312849162,179
1,8,4,4,2-5-8-10,0.2857142857142857,0.7142857142857143,7
1,8,4,4,2-5-8-8,0.03112033195020747,0.9688796680497925,482
1,8,4,4,2-5-8-9,0.02546296296296296,0.9745370370370371,216
1,8,4,4,2-5-9-10,0.16666666666666666,0.8333333333333334,3
1,8,4,4,2-5-9-9,0.03333333333333333,0.9666666666666667,60
1,8,4,4,2-6-6-10,0.5,0.5,2
1,8,4,4,2-6-6-6,0.0003045066991473812,0.9996954933008526,1642
1,8,4,4,2-6-6-7,0.000835421888053467,0.9991645781119465,2394
1,8,4,4,2-6-6-8,0.05069967099224786,0.9493003290077522,604
1,8,4,4,2-6-6-9,0.10555555555555556,0.8944444444444445,90
1,8,4,4,2-6-7-10,0.5,0.5,5
1,8,4,4,2-6-7-7,0.00026041666666666666,0.9997395833333333,1920
1,8,4,4,2-6-7-8,0.0015048908954100827,0.9984951091045899,1329
1,8,4,4,2-6-7-9,0.04076086956521739,0.9592391304347826,184
1,8,4,4,2-6-8-10,0.5,0.5,4
1,8,4,4,2-6-8-8,0.0234375,0.9765625,448
1,8,4,4,2-6-8-9,0.0055248618784530384,0.994475138121547,181
1,8,4,4,2-6-9-9,0.06382978723404255,0.9361702127659575,47
1,8,4,4,2-7-7-10,0.5,0.5,4
1,8,4,4,2-7-7-7,0.009025270758122744,0.9909747292418772,554
1,8,4,4,2-7-7-8,0.0031645569620253164,0.9968354430379747,632
1,8,4,4,2-7-7-9,0.016,0.984,125
1,8,4,4,2-7-8-8,0.0255863539445629,0.9744136460554371,469
1,8,4,4,2-7-8-9,0.026829268292682926,0.973170731707317,205
1,8,4,4,2-8-8-8,0.01282051282051282,0.9871794871794872,117
1,8,4,4,3-3-3-3,0.9931289640591966,0.006871035940803382,1892
1,8,4,4,3-3-3-4,0.9939520501239721,0.006047949876027896,5420
1,8,4,4,3-3-3-5,0.024314882866961034,0.975685117133039,3768
1,8,4,4,3-3-3-6,0.011774435587769522,0.9882255644122305,1888
1,8,4,4,3-3-3-7,0.0038363171355498722,0.9961636828644501,782
1,8,4,4,3-3-3-8,0.016908212560386472,0.9830917874396136,207
1,8,4,4,3-3-3-9,0.2413793103448276,0.7586206896551724,29
1,8,4,4,3-3-4-10,0.5,0.5,1
1,8,4,4,3-3-4-4,0.9320392947911277,0.0679607052088723,7433
1,8,4,4,3-3-4-5,0.0019015240112679665,0.998098475988732,11472
1,8,4,4,3-3-4-6,0.002608346709470305,0.9973916532905297,6230
1,8,4,4,3-3-4-7,0.0022185110707075672,0.9977814889292925,2379
1,8,4,4,3-3-4-8,0.0007668711656441718,0.9992331288343558,652
1,8,4,4,3-3-4-9,0.18072289156626506,0.8192771084337349,83
1,8,4,4,3-3-5-10,0.5,0.5,2
1,8,4,4,3-3-5-5,8.866820358219543e-05,0.9999113317964178,5639
1,8,4,4,3-3-5-6,0.0001584032947885316,0.9998415967052114,6313
1,8,4,4,3-3-5-7,0.000434593654932638,0.9995654063450674,2301
1,8,4,4,3-3-5-8,0.0030959752321981426,0.9969040247678018,646
1,8,4,4,3-3-5-9,0.05434782608695652,0.9456521739130435,92
1,8,4,4,3-3-6-10,0.5,0.5,3
1,8,4,4,3-3-6-6,0.0018335166850018336,0.9981664833149981,2727
1,8,4,4,3-3-6-7,0.002166377816291161,0.9978336221837089,2308
1,8,4,4,3-3-6-8,0.026339954544263886,0.9736600454557361,665
1,8,4,4,3-3-6-9,0.02197802197802198,0.978021978021978,91
1,8,4,4,3-3-7-10,0.5,0.5,3
1,8,4,4,3-3-7-7,0.0010449320794148381,0.9989550679205852,957
1,8,4,4,3-3-7-8,0.0015503875968992248,0.9984496124031008,645
1,8,4,4,3-3-7-9,0.0625,0.9375,80
1,8,4,4,3-3-8-10,0.5,0.5,1
1,8,4,4,3-3-8-8,0.014830508474576272,0.9851694915254238,236
1,8,4,4,3-3-8-9,0.02717391304347826,0.9728260869565217,92
1,8,4,4,3-3-9-10,0.5,0.5,2
1,8,4,4,3-3-9-9,0.09523809523809523,0.9047619047619048,21
1,8,4,4,3-4-4-10,0.5,0.5,3
1,8,4,4,3-4-4-4,0.8655632154203057,0.13443678457969438,4687
1,8,4,4,3-4-4-5,4.686474833630143e-05,0.9999531352516637,10669
1,8,4,4,3-4-4-6,0.0014800197335964479,0.9985199802664035,6081
1,8,4,4,3-4-4-7,0.0006284038542103058,0.9993715961457897,2387
1,8,4,4,3-4-4-8,0.014858841010401188,0.9851411589895989,673
1,8,4,4,3-4-4-9,0.02631578947368421,0.9736842105263158,95
1,8,4,4,3-4-5-10,0.5,0.5,6
1,8,4,4,3-4-5-5,0.009984455547364268,0.9900155444526356,10692
1,8,4,4,3-4-5-6,7.987220447284345e-05,0.9999201277955272,12520
1,8,4,4,3-4-5-7,0.00041245617653124357,0.9995875438234687,4849
1,8,4,4,3-4-5-8,0.004761904761904762,0.9952380952380953,1365
1,8,4,4,3-4-5-9,0.011904761904761904,0.9880952380952381,168
1,8,4,4,3-4-6-10,0.2,0.8,5
1,8,4,4,3-4-6-6,0.00284821756707093,0.9971517824329291,5442
1,8,4,4,3-4-6-7,0.0019824707846410683,0.9980175292153589,4792
1,8,4,4,3-4-6-8,0.0011811023622047244,0.9988188976377953,1270
1,8,4,4,3-4-6-9,0.00228310502283105,0.997716894977169,219
1,8,4,4,3-4-7-10,0.5,0.5,7
1,8,4,4,3-4-7-7,0.0015831134564643799,0.9984168865435357,1895
1,8,4,4,3-4-7-8,0.0023328149300155523,0.9976671850699844,1286
1,8,4,4,3-4-7-9,0.01015228426395939,0.9898477157360406,197
1,8,4,4,3-4-8-10,0.4375,0.5625,8
1,8,4,4,3-4-8-8,0.0032537960954446853,0.9967462039045553,461
1,8,4,4,3-4-8-9,0.06432748538011696,0.935672514619883,171
1,8,4,4,3-4-9-10,0.4375,0.5625,8
1,8,4,4,3-4-9-9,0.007142857142857143,0.9928571428571429,70
1,8,4,4,3-5-5-10,0.5,0.5,1
1,8,4,4,3-5-5-5,0.0011004126547455295,0.9988995873452545,3635
1,8,4,4,3-5-5-6,0.0010643523825118715,0.9989356476174881,6107
1,8,4,4,3-5-5-7,0.0008613264427217916,0.9991386735572783,2322
1,8,4,4,3-5-5-8,0.019245426829268292,0.9807545731707317,656
1,8,4,4,3-5-5-9,0.012195121951219513,0.9878048780487805,82
1,8,4,4,3-5-6-10,0.5,0.5,5
1,8,4,4,3-5-6-6,0.00019004180919802356,0.999809958190802,5262
1,8,4,4,3-5-6-7,0.0032345575959933223,0.9967654424040067,4792
1,8,4,4,3-5-6-8,0.005426356589147287,0.9945736434108527,1290
1,8,4,4,3-5-6-9,0.008021390374331552,0.9919786096256684,187
1,8,4,4,3-5-7-10,0.5,0.5,7
1,8,4,4,3-5-7-7,0.0038619979402677654,0.9961380020597322,1942
1,8,4,4,3-5-7-8,0.0027711797307996833,0.9972288202692003,1263
1,8,4,4,3-5-7-9,0.017341040462427744,0.9826589595375722,173
1,8,4,4,3-5-8-10,0.5,0.5,4
1,8,4,4,3-5-8-8,0.003067484662576687,0.9969325153374233,489
1,8,4,4,3-5-8-9,0.041025641025641026,0.958974358974359,195
1,8,4,4,3-5-9-9,0.017543859649122806,0.9824561403508771,57
1,8,4,4,3-6-6-6,0.006020469596628537,0.9939795304033715,1661
1,8,4,4,3-6-6-7,0.0022249190938511327,0.9977750809061489,2472
1,8,4,4,3-6-6-8,0.000794912559618442,0.9992050874403816,629
1,8,4,4,3-6-6-9,0.0872093023255814,0.9127906976744186,86
1,8,4,4,3-6-7-10,0.5,0.5,2
1,8,4,4,3-6-7-7,0.0010188487009679063,0.9989811512990321,1963
1,8,4,4,3-6-7-8,0.0007656967840735069,0.9992343032159265,1306
1,8,4,4,3-6-7-9,0.02030456852791878,0.9796954314720813,197
1,8,4,4,3-6-8-8,0.00851063829787234,0.9914893617021276,470
1,8,4,4,3-6-8-9,0.04106280193236715,0.9589371980676329,207
1,8,4,4,3-7-7-7,0.0017452006980802793,0.9982547993019197,573
1,8,4,4,3-7-7-8,0.005,0.995,600
1,8,4,4,3-7-7-9,0.013392857142857142,0.9866071428571429,112
1,8,4,4,3-7-8-8,0.008695652173913044,0.991304347826087,460
1,8,4,4,4-4-4-10,0.5,0.5,1
1,8,4,4,4-4-4-4,0.5670508116502242,0.43294918834977586,1105
1,8,4,4,4-4-4-5,0.0011490950876185005,0.9988509049123815,3481
1,8,4,4,4-4-4-6,0.06573222775560018,0.9342677722443998,1976
1,8,4,4,4-4-4-7,0.003826530612244898,0.9961734693877551,784
1,8,4,4,4-4-4-8,0.0691994051395672,0.9308005948604328,213
1,8,4,4,4-4-4-9,0.4117647058823529,0.5882352941176471,34
1,8,4,4,4-4-5-10,0.5,0.5,3
1,8,4,4,4-4-5-5,0.0015913663800987744,0.9984086336199013,5467
1,8,4,4,4-4-5-6,0.0006345527782375989,0.9993654472217625,6041
1,8,4,4,4-4-5-7,0.0004266211604095563,0.9995733788395904,2344
1,8,4,4,4-4-5-8,0.004497751124437781,0.9955022488755623,667
1,8,4,4,4-4-5-9,0.005434782608695652,0.9945652173913043,92
1,8,4,4,4-4-6-10,0.5,0.5,2
